time,V(isense_adc),V(isense_raw),V(shunt_node)
2.549999999999978e-03,2.499999999999959e+00,2.500000000000000e+00,1.250000000000000e-01
2.554999999999978e-03,2.499999999999963e+00,2.500000000000000e+00,1.250000000000000e-01
2.559999999999978e-03,2.499999999999966e+00,2.500000000000000e+00,1.250000000000000e-01
2.564999999999977e-03,2.499999999999970e+00,2.500000000000000e+00,1.250000000000000e-01
2.569999999999977e-03,2.499999999999973e+00,2.500000000000000e+00,1.250000000000000e-01
2.574999999999977e-03,2.499999999999975e+00,2.500000000000000e+00,1.250000000000000e-01
2.579999999999977e-03,2.499999999999977e+00,2.500000000000000e+00,1.250000000000000e-01
2.584999999999977e-03,2.499999999999979e+00,2.500000000000000e+00,1.250000000000000e-01
2.589999999999976e-03,2.499999999999981e+00,2.500000000000000e+00,1.250000000000000e-01
2.594999999999976e-03,2.499999999999983e+00,2.500000000000000e+00,1.250000000000000e-01
2.599999999999976e-03,2.499999999999984e+00,2.500000000000000e+00,1.250000000000000e-01
2.604999999999976e-03,2.499999999999986e+00,2.500000000000000e+00,1.250000000000000e-01
2.609999999999976e-03,2.499999999999988e+00,2.500000000000000e+00,1.250000000000000e-01
2.614999999999975e-03,2.499999999999989e+00,2.500000000000000e+00,1.250000000000000e-01
2.619999999999975e-03,2.499999999999990e+00,2.500000000000000e+00,1.250000000000000e-01
2.624999999999975e-03,2.499999999999991e+00,2.500000000000000e+00,1.250000000000000e-01
2.629999999999975e-03,2.499999999999992e+00,2.500000000000000e+00,1.250000000000000e-01
2.634999999999975e-03,2.499999999999993e+00,2.500000000000000e+00,1.250000000000000e-01
2.639999999999974e-03,2.499999999999994e+00,2.500000000000000e+00,1.250000000000000e-01
2.644999999999974e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.649999999999974e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.654999999999974e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.659999999999974e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.664999999999973e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.669999999999973e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.674999999999973e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.679999999999973e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.684999999999973e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.689999999999972e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.694999999999972e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.699999999999972e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.704999999999972e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.709999999999972e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.714999999999971e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.719999999999971e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.724999999999971e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.729999999999971e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.734999999999971e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.739999999999970e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.744999999999970e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.749999999999970e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.754999999999970e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.759999999999970e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.764999999999969e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.769999999999969e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.774999999999969e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.779999999999969e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.784999999999968e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.789999999999968e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.794999999999968e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.799999999999968e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.804999999999968e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.809999999999967e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.814999999999967e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.819999999999967e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.824999999999967e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.829999999999967e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.834999999999966e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.839999999999966e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.844999999999966e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.849999999999966e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.854999999999966e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.859999999999965e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.864999999999965e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.869999999999965e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.874999999999965e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.879999999999965e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.884999999999964e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.889999999999964e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.894999999999964e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.899999999999964e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.904999999999964e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.909999999999963e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.914999999999963e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.919999999999963e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.924999999999963e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.929999999999963e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.934999999999962e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.939999999999962e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.944999999999962e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.949999999999962e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.954999999999962e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.959999999999961e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.964999999999961e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.969999999999961e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.974999999999961e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.979999999999961e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.984999999999960e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.989999999999960e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.994999999999960e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
2.999999999999960e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.004999999999960e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.009999999999959e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.014999999999959e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.019999999999959e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.024999999999959e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.029999999999959e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.034999999999958e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.039999999999958e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.044999999999958e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.049999999999958e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.054999999999957e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.059999999999957e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.064999999999957e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.069999999999957e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.074999999999957e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.079999999999956e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.084999999999956e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.089999999999956e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.094999999999956e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.099999999999956e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.104999999999955e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.109999999999955e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.114999999999955e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.119999999999955e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.124999999999955e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.129999999999954e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.134999999999954e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.139999999999954e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.144999999999954e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.149999999999954e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.154999999999953e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.159999999999953e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.164999999999953e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.169999999999953e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.174999999999953e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.179999999999952e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.184999999999952e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.189999999999952e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.194999999999952e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.199999999999952e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.204999999999951e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.209999999999951e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.214999999999951e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.219999999999951e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.224999999999951e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.229999999999950e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.234999999999950e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.239999999999950e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.244999999999950e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.249999999999950e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.254999999999949e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.259999999999949e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.264999999999949e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.269999999999949e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.274999999999949e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.279999999999948e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.284999999999948e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.289999999999948e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.294999999999948e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.299999999999948e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.304999999999947e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.309999999999947e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.314999999999947e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.319999999999947e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.324999999999946e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.329999999999946e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.334999999999946e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.339999999999946e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.344999999999946e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.349999999999945e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.354999999999945e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.359999999999945e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.364999999999945e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.369999999999945e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.374999999999944e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.379999999999944e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.384999999999944e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.389999999999944e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.394999999999944e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.399999999999943e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.404999999999943e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.409999999999943e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.414999999999943e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.419999999999943e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.424999999999942e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.429999999999942e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.434999999999942e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.439999999999942e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.444999999999942e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.449999999999941e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.454999999999941e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.459999999999941e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.464999999999941e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.469999999999941e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.474999999999940e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.479999999999940e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.484999999999940e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.489999999999940e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.494999999999940e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.499999999999939e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.504999999999939e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.509999999999939e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.514999999999939e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.519999999999939e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.524999999999938e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.529999999999938e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.534999999999938e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.539999999999938e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.544999999999938e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.549999999999937e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.554999999999937e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.559999999999937e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.564999999999937e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.569999999999937e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.574999999999936e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.579999999999936e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.584999999999936e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.589999999999936e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.594999999999935e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.599999999999935e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.604999999999935e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.609999999999935e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.614999999999935e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.619999999999934e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.624999999999934e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.629999999999934e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.634999999999934e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.639999999999934e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.644999999999933e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.649999999999933e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.654999999999933e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.659999999999933e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.664999999999933e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.669999999999932e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.674999999999932e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.679999999999932e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.684999999999932e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.689999999999932e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.694999999999931e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.699999999999931e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.704999999999931e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.709999999999931e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.714999999999931e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.719999999999930e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.724999999999930e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.729999999999930e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.734999999999930e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.739999999999930e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.744999999999929e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.749999999999929e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.754999999999929e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.759999999999929e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.764999999999929e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.769999999999928e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.774999999999928e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.779999999999928e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.784999999999928e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.789999999999928e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.794999999999927e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.799999999999927e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.804999999999927e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.809999999999927e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.814999999999927e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.819999999999926e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.824999999999926e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.829999999999926e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.834999999999926e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.839999999999926e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.844999999999925e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.849999999999925e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.854999999999925e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.859999999999925e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.864999999999924e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.869999999999924e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.874999999999924e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.879999999999924e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.884999999999924e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.889999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.894999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.899999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.904999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.909999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.914999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.919999999999923e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.924999999999922e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.929999999999922e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.934999999999922e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.939999999999922e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.944999999999922e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.949999999999921e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.954999999999921e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.959999999999921e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.964999999999921e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.969999999999921e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.974999999999920e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.979999999999920e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.984999999999920e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.989999999999920e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.994999999999920e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
3.999999999999919e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.004999999999919e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.009999999999919e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.014999999999919e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.019999999999919e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.024999999999918e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.029999999999918e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.034999999999918e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.039999999999918e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.044999999999918e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.049999999999917e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.054999999999917e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.059999999999917e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.064999999999917e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.069999999999917e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.074999999999916e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.079999999999916e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.084999999999916e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.089999999999916e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.094999999999916e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.099999999999915e-03,2.499999999999995e+00,2.500000000000000e+00,1.250000000000000e-01
4.104999999999915e-03,2.493686868686971e+00,2.375000000002119e+00,1.187500000001060e-01
4.109999999999915e-03,2.475385164779409e+00,2.250000000002125e+00,1.125000000001062e-01
4.110999999999915e-03,2.470377056047256e+00,2.225000000002121e+00,1.112500000001061e-01
4.115999999999915e-03,2.439278363517444e+00,2.100000000002126e+00,1.050000000001063e-01
4.116999999999915e-03,2.431872503232911e+00,2.075000000002123e+00,1.037500000001061e-01
4.121999999999915e-03,2.389511644320710e+00,1.950000000002128e+00,9.750000000010639e-02
